stt, month ,make,importer_type,fuel_type,vehicle_type,number,,
24308, 2021-10 ,KIA,,Others,Hatchback,,,
24309, 2021-10 ,LAMBORGHINI,,Petrol,Hatchback,,,
24310, 2021-10 ,LAND ROVER,,Petrol,Hatchback,,,
24311, 2021-10 ,LAND ROVER,,Diesel,Hatchback,,,
24312, 2021-10 ,LAND ROVER,,Others,Hatchback,,,
24313, 2021-10 ,LOTUS,,Petrol,Hatchback,,,
24314, 2021-10 ,M.G.,,Petrol,Hatchback,,,
24315, 2021-10 ,M.G.,,Others,Hatchback,,,
24316, 2021-10 ,MASERATI,,Petrol,Hatchback,,,
24317, 2021-10 ,MASERATI,,Others,Hatchback,,,
24318, 2021-10 ,MAXUS,,Petrol,Hatchback,,,
24319, 2021-10 ,MAZDA,,Petrol,Hatchback,1,,
24320, 2021-10 ,MAZDA,,Diesel,Hatchback,,,
24321, 2021-10 ,MAZDA,,Others,Hatchback,2,,
24322, 2021-10 ,MCLAREN,,Petrol,Hatchback,,,
24323, 2021-10 ,MERCEDES BENZ,,Petrol,Hatchback,19,,
24324, 2021-10 ,MERCEDES BENZ,,Diesel,Hatchback,,,
24325, 2021-10 ,MERCEDES BENZ,,Others,Hatchback,,,
24326, 2021-10 ,MINI,,Petrol,Hatchback,12,,
24327, 2021-10 ,MINI,,Others,Hatchback,1,,
24328, 2021-10 ,MITSUBISHI,,Petrol,Hatchback,,,
24329, 2021-10 ,MITSUOKA,,Petrol,Hatchback,,,
24330, 2021-10 ,MORGAN,,Petrol,Hatchback,,,
24331, 2021-10 ,NISSAN,,Petrol,Hatchback,,,
24332, 2021-10 ,NISSAN,,Others,Hatchback,24,,
24333, 2021-10 ,OPEL,,Petrol,Hatchback,10,,
24334, 2021-10 ,PERODUA,,Petrol,Hatchback,,,
24335, 2021-10 ,PEUGEOT,,Petrol,Hatchback,3,,
24336, 2021-10 ,PORSCHE,,Petrol,Hatchback,,,
24337, 2021-10 ,PORSCHE,,Others,Hatchback,,,
24338, 2021-10 ,RENAULT,,Petrol,Hatchback,,,
24339, 2021-10 ,RENAULT,,Diesel,Hatchback,,,
24340, 2021-10 ,RENAULT,,Others,Hatchback,,,
24341, 2021-10 ,ROLLS ROYCE,,Petrol,Hatchback,,,
24342, 2021-10 ,SEAT,,Petrol,Hatchback,3,,
24343, 2021-10 ,SEAT,,Others,Hatchback,3,,
24344, 2021-10 ,SKODA,,Petrol,Hatchback,6,,
24345, 2021-10 ,SKODA,,Others,Hatchback,,,
24346, 2021-10 ,SSANGYONG,,Petrol,Hatchback,,,
24347, 2021-10 ,SSANGYONG,,Diesel,Hatchback,,,
24348, 2021-10 ,SUBARU,,Petrol,Hatchback,,,
24349, 2021-10 ,SUBARU,,Others,Hatchback,,,
24350, 2021-10 ,SUZUKI,,Petrol,Hatchback,5,,
24351, 2021-10 ,SUZUKI,,Others,Hatchback,8,,
24352, 2021-10 ,TESLA,,Others,Hatchback,,,
24353, 2021-10 ,TOYOTA,,Petrol,Hatchback,1,,
24354, 2021-10 ,TOYOTA,,Diesel,Hatchback,,,
24355, 2021-10 ,TOYOTA,,Others,Hatchback,40,,
24356, 2021-10 ,VOLKSWAGEN,,Petrol,Hatchback,12,,
24357, 2021-10 ,VOLKSWAGEN,,Others,Hatchback,22,,
24358, 2021-10 ,VOLVO,,Petrol,Hatchback,,,
24359, 2021-10 ,VOLVO,,Others,Hatchback,,,
24360, 2021-10 ,ALFA ROMEO,,Petrol,Sedan,1,,
24361, 2021-10 ,ALPINE,,Petrol,Sedan,,,
24362, 2021-10 ,ASTON MARTIN,,Petrol,Sedan,,,
24363, 2021-10 ,AUDI,,Petrol,Sedan,1,,
24364, 2021-10 ,AUDI,,Others,Sedan,11,,
24365, 2021-10 ,AUSTIN,,Petrol,Sedan,,,
24366, 2021-10 ,B.M.W.,,Petrol,Sedan,62,,
24367, 2021-10 ,B.M.W.,,Diesel,Sedan,1,,
24368, 2021-10 ,B.M.W.,,Others,Sedan,23,,
24369, 2021-10 ,BENTLEY,,Petrol,Sedan,3,,
24370, 2021-10 ,BYD,,Others,Sedan,,,
24371, 2021-10 ,CITROEN,,Petrol,Sedan,,,
24372, 2021-10 ,DATSUN,,Petrol,Sedan,,,
24373, 2021-10 ,FERRARI,,Petrol,Sedan,,,
24374, 2021-10 ,FERRARI,,Others,Sedan,,,
24375, 2021-10 ,FIAT,,Petrol,Sedan,,,
24376, 2021-10 ,FORD,,Petrol,Sedan,,,
24377, 2021-10 ,HONDA,,Petrol,Sedan,61,,
24378, 2021-10 ,HONDA,,Others,Sedan,,,
24379, 2021-10 ,HYUNDAI,,Petrol,Sedan,147,,
24380, 2021-10 ,HYUNDAI,,Others,Sedan,,,
24381, 2021-10 ,JAGUAR,,Petrol,Sedan,3,,
24382, 2021-10 ,JAGUAR,,Others,Sedan,,,
24383, 2021-10 ,JEEP,,Petrol,Sedan,,,
24384, 2021-10 ,JEEP,,Others,Sedan,,,
24385, 2021-10 ,KIA,,Petrol,Sedan,63,,
24386, 2021-10 ,KIA,,Diesel,Sedan,,,
24387, 2021-10 ,KIA,,Others,Sedan,,,
24388, 2021-10 ,LAMBORGHINI,,Petrol,Sedan,,,
24389, 2021-10 ,LAND ROVER,,Petrol,Sedan,,,
24390, 2021-10 ,LAND ROVER,,Diesel,Sedan,,,
24391, 2021-10 ,LAND ROVER,,Others,Sedan,,,
24392, 2021-10 ,LOTUS,,Petrol,Sedan,,,
24393, 2021-10 ,M.G.,,Petrol,Sedan,,,
24394, 2021-10 ,M.G.,,Others,Sedan,,,
24395, 2021-10 ,MASERATI,,Petrol,Sedan,1,,
24396, 2021-10 ,MASERATI,,Others,Sedan,,,
24397, 2021-10 ,MAXUS,,Petrol,Sedan,,,
24398, 2021-10 ,MAZDA,,Petrol,Sedan,10,,
24399, 2021-10 ,MAZDA,,Diesel,Sedan,,,
24400, 2021-10 ,MAZDA,,Others,Sedan,59,,
24401, 2021-10 ,MCLAREN,,Petrol,Sedan,,,
24402, 2021-10 ,MERCEDES BENZ,,Petrol,Sedan,86,,
24403, 2021-10 ,MERCEDES BENZ,,Diesel,Sedan,5,,
24404, 2021-10 ,MERCEDES BENZ,,Others,Sedan,47,,
24405, 2021-10 ,MINI,,Petrol,Sedan,,,
24406, 2021-10 ,MINI,,Others,Sedan,,,
24407, 2021-10 ,MITSUBISHI,,Petrol,Sedan,12,,
24408, 2021-10 ,MITSUOKA,,Petrol,Sedan,,,
24409, 2021-10 ,MORGAN,,Petrol,Sedan,,,
24410, 2021-10 ,NISSAN,,Petrol,Sedan,,,
24411, 2021-10 ,NISSAN,,Others,Sedan,,,
24412, 2021-10 ,OPEL,,Petrol,Sedan,,,
24413, 2021-10 ,PERODUA,,Petrol,Sedan,,,
24414, 2021-10 ,PEUGEOT,,Petrol,Sedan,,,
24415, 2021-10 ,PORSCHE,,Petrol,Sedan,,,
24416, 2021-10 ,PORSCHE,,Others,Sedan,1,,
24417, 2021-10 ,RENAULT,,Petrol,Sedan,,,
24418, 2021-10 ,RENAULT,,Diesel,Sedan,,,
24419, 2021-10 ,RENAULT,,Others,Sedan,,,
24420, 2021-10 ,ROLLS ROYCE,,Petrol,Sedan,3,,
24421, 2021-10 ,SEAT,,Petrol,Sedan,,,
24422, 2021-10 ,SEAT,,Others,Sedan,,,
24423, 2021-10 ,SKODA,,Petrol,Sedan,,,
24424, 2021-10 ,SKODA,,Others,Sedan,8,,
24425, 2021-10 ,SSANGYONG,,Petrol,Sedan,,,
24426, 2021-10 ,SSANGYONG,,Diesel,Sedan,,,
24427, 2021-10 ,SUBARU,,Petrol,Sedan,,,
24428, 2021-10 ,SUBARU,,Others,Sedan,,,
24429, 2021-10 ,SUZUKI,,Petrol,Sedan,,,
24430, 2021-10 ,SUZUKI,,Others,Sedan,,,
24431, 2021-10 ,TESLA,,Others,Sedan,26,,
24432, 2021-10 ,TOYOTA,,Petrol,Sedan,143,,
24433, 2021-10 ,TOYOTA,,Diesel,Sedan,,,
24434, 2021-10 ,TOYOTA,,Others,Sedan,142,,
24435, 2021-10 ,VOLKSWAGEN,,Petrol,Sedan,8,,
24436, 2021-10 ,VOLKSWAGEN,,Others,Sedan,,,
24437, 2021-10 ,VOLVO,,Petrol,Sedan,,,
24438, 2021-10 ,VOLVO,,Others,Sedan,12,,
24439, 2021-10 ,ALFA ROMEO,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24440, 2021-10 ,ALPINE,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24441, 2021-10 ,ASTON MARTIN,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24442, 2021-10 ,AUDI,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24443, 2021-10 ,AUDI,,Others,Multi-purpose Vehicle/Station-wagon,,,
24444, 2021-10 ,AUSTIN,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24445, 2021-10 ,B.M.W.,,Petrol,Multi-purpose Vehicle/Station-wagon,4,,
24446, 2021-10 ,B.M.W.,,Diesel,Multi-purpose Vehicle/Station-wagon,,,
24447, 2021-10 ,B.M.W.,,Others,Multi-purpose Vehicle/Station-wagon,,,
24448, 2021-10 ,BENTLEY,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24449, 2021-10 ,BYD,,Others,Multi-purpose Vehicle/Station-wagon,10,,
24450, 2021-10 ,CITROEN,,Petrol,Multi-purpose Vehicle/Station-wagon,14,,
24451, 2021-10 ,DATSUN,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24452, 2021-10 ,FERRARI,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24453, 2021-10 ,FERRARI,,Others,Multi-purpose Vehicle/Station-wagon,,,
24454, 2021-10 ,FIAT,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24455, 2021-10 ,FORD,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24456, 2021-10 ,HONDA,,Petrol,Multi-purpose Vehicle/Station-wagon,78,,
24457, 2021-10 ,HONDA,,Others,Multi-purpose Vehicle/Station-wagon,41,,
24458, 2021-10 ,HYUNDAI,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24459, 2021-10 ,HYUNDAI,,Others,Multi-purpose Vehicle/Station-wagon,,,
24460, 2021-10 ,JAGUAR,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24461, 2021-10 ,JAGUAR,,Others,Multi-purpose Vehicle/Station-wagon,,,
24462, 2021-10 ,JEEP,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24463, 2021-10 ,JEEP,,Others,Multi-purpose Vehicle/Station-wagon,,,
24464, 2021-10 ,KIA,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24465, 2021-10 ,KIA,,Diesel,Multi-purpose Vehicle/Station-wagon,,,
24466, 2021-10 ,KIA,,Others,Multi-purpose Vehicle/Station-wagon,11,,
24467, 2021-10 ,LAMBORGHINI,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24468, 2021-10 ,LAND ROVER,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24469, 2021-10 ,LAND ROVER,,Diesel,Multi-purpose Vehicle/Station-wagon,,,
24470, 2021-10 ,LAND ROVER,,Others,Multi-purpose Vehicle/Station-wagon,,,
24471, 2021-10 ,LOTUS,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24472, 2021-10 ,M.G.,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24473, 2021-10 ,M.G.,,Others,Multi-purpose Vehicle/Station-wagon,,,
24474, 2021-10 ,MASERATI,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24475, 2021-10 ,MASERATI,,Others,Multi-purpose Vehicle/Station-wagon,,,
24476, 2021-10 ,MAXUS,,Petrol,Multi-purpose Vehicle/Station-wagon,3,,
24477, 2021-10 ,MAZDA,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24478, 2021-10 ,MAZDA,,Diesel,Multi-purpose Vehicle/Station-wagon,,,
24479, 2021-10 ,MAZDA,,Others,Multi-purpose Vehicle/Station-wagon,,,
24480, 2021-10 ,MCLAREN,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24481, 2021-10 ,MERCEDES BENZ,,Petrol,Multi-purpose Vehicle/Station-wagon,7,,
24482, 2021-10 ,MERCEDES BENZ,,Diesel,Multi-purpose Vehicle/Station-wagon,2,,
24483, 2021-10 ,MERCEDES BENZ,,Others,Multi-purpose Vehicle/Station-wagon,1,,
24484, 2021-10 ,MINI,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24485, 2021-10 ,MINI,,Others,Multi-purpose Vehicle/Station-wagon,,,
24486, 2021-10 ,MITSUBISHI,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24487, 2021-10 ,MITSUOKA,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24488, 2021-10 ,MORGAN,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24489, 2021-10 ,NISSAN,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24490, 2021-10 ,NISSAN,,Others,Multi-purpose Vehicle/Station-wagon,16,,
24491, 2021-10 ,OPEL,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24492, 2021-10 ,PERODUA,,Petrol,Multi-purpose Vehicle/Station-wagon,1,,
24493, 2021-10 ,PEUGEOT,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24494, 2021-10 ,PORSCHE,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24495, 2021-10 ,PORSCHE,,Others,Multi-purpose Vehicle/Station-wagon,,,
24496, 2021-10 ,RENAULT,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24497, 2021-10 ,RENAULT,,Diesel,Multi-purpose Vehicle/Station-wagon,2,,
24498, 2021-10 ,RENAULT,,Others,Multi-purpose Vehicle/Station-wagon,,,
24499, 2021-10 ,ROLLS ROYCE,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24500, 2021-10 ,SEAT,,Petrol,Multi-purpose Vehicle/Station-wagon,1,,
24501, 2021-10 ,SEAT,,Others,Multi-purpose Vehicle/Station-wagon,,,
24502, 2021-10 ,SKODA,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24503, 2021-10 ,SKODA,,Others,Multi-purpose Vehicle/Station-wagon,2,,
24504, 2021-10 ,SSANGYONG,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24505, 2021-10 ,SSANGYONG,,Diesel,Multi-purpose Vehicle/Station-wagon,,,
24506, 2021-10 ,SUBARU,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24507, 2021-10 ,SUBARU,,Others,Multi-purpose Vehicle/Station-wagon,,,
24508, 2021-10 ,SUZUKI,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24509, 2021-10 ,SUZUKI,,Others,Multi-purpose Vehicle/Station-wagon,,,
24510, 2021-10 ,TESLA,,Others,Multi-purpose Vehicle/Station-wagon,,,
24511, 2021-10 ,TOYOTA,,Petrol,Multi-purpose Vehicle/Station-wagon,63,,
24512, 2021-10 ,TOYOTA,,Diesel,Multi-purpose Vehicle/Station-wagon,,,
24513, 2021-10 ,TOYOTA,,Others,Multi-purpose Vehicle/Station-wagon,155,,
24514, 2021-10 ,VOLKSWAGEN,,Petrol,Multi-purpose Vehicle/Station-wagon,1,,
24515, 2021-10 ,VOLKSWAGEN,,Others,Multi-purpose Vehicle/Station-wagon,,,
24516, 2021-10 ,VOLVO,,Petrol,Multi-purpose Vehicle/Station-wagon,,,
24517, 2021-10 ,VOLVO,,Others,Multi-purpose Vehicle/Station-wagon,5,,
24518, 2021-10 ,ALFA ROMEO,,Petrol,Sports Utility Vehicle,1,,
24519, 2021-10 ,ALPINE,,Petrol,Sports Utility Vehicle,,,
24520, 2021-10 ,ASTON MARTIN,,Petrol,Sports Utility Vehicle,,,
24521, 2021-10 ,AUDI,,Petrol,Sports Utility Vehicle,20,,
24522, 2021-10 ,AUDI,,Others,Sports Utility Vehicle,8,,
24523, 2021-10 ,AUSTIN,,Petrol,Sports Utility Vehicle,,,
24524, 2021-10 ,B.M.W.,,Petrol,Sports Utility Vehicle,61,,
24525, 2021-10 ,B.M.W.,,Diesel,Sports Utility Vehicle,,,
24526, 2021-10 ,B.M.W.,,Others,Sports Utility Vehicle,20,,
24527, 2021-10 ,BENTLEY,,Petrol,Sports Utility Vehicle,1,,
24528, 2021-10 ,BYD,,Others,Sports Utility Vehicle,,,
24529, 2021-10 ,CITROEN,,Petrol,Sports Utility Vehicle,4,,
24530, 2021-10 ,DATSUN,,Petrol,Sports Utility Vehicle,,,
24531, 2021-10 ,FERRARI,,Petrol,Sports Utility Vehicle,,,
24532, 2021-10 ,FERRARI,,Others,Sports Utility Vehicle,,,
24533, 2021-10 ,FIAT,,Petrol,Sports Utility Vehicle,,,
24534, 2021-10 ,FORD,,Petrol,Sports Utility Vehicle,,,
24535, 2021-10 ,HONDA,,Petrol,Sports Utility Vehicle,194,,
24536, 2021-10 ,HONDA,,Others,Sports Utility Vehicle,37,,
24537, 2021-10 ,HYUNDAI,,Petrol,Sports Utility Vehicle,9,,
24538, 2021-10 ,HYUNDAI,,Others,Sports Utility Vehicle,35,,
24539, 2021-10 ,JAGUAR,,Petrol,Sports Utility Vehicle,4,,
24540, 2021-10 ,JAGUAR,,Others,Sports Utility Vehicle,3,,
24541, 2021-10 ,JEEP,,Petrol,Sports Utility Vehicle,4,,
24542, 2021-10 ,JEEP,,Others,Sports Utility Vehicle,,,
24543, 2021-10 ,KIA,,Petrol,Sports Utility Vehicle,23,,
24544, 2021-10 ,KIA,,Diesel,Sports Utility Vehicle,2,,
24545, 2021-10 ,KIA,,Others,Sports Utility Vehicle,55,,
24546, 2021-10 ,LAMBORGHINI,,Petrol,Sports Utility Vehicle,2,,
24547, 2021-10 ,LAND ROVER,,Petrol,Sports Utility Vehicle,2,,
24548, 2021-10 ,LAND ROVER,,Diesel,Sports Utility Vehicle,,,
24549, 2021-10 ,LAND ROVER,,Others,Sports Utility Vehicle,3,,
24550, 2021-10 ,LOTUS,,Petrol,Sports Utility Vehicle,,,
24551, 2021-10 ,M.G.,,Petrol,Sports Utility Vehicle,11,,
24552, 2021-10 ,M.G.,,Others,Sports Utility Vehicle,3,,
24553, 2021-10 ,MASERATI,,Petrol,Sports Utility Vehicle,6,,
24554, 2021-10 ,MASERATI,,Others,Sports Utility Vehicle,,,
24555, 2021-10 ,MAXUS,,Petrol,Sports Utility Vehicle,,,
24556, 2021-10 ,MAZDA,,Petrol,Sports Utility Vehicle,12,,
24557, 2021-10 ,MAZDA,,Diesel,Sports Utility Vehicle,,,
24558, 2021-10 ,MAZDA,,Others,Sports Utility Vehicle,,,
24559, 2021-10 ,MCLAREN,,Petrol,Sports Utility Vehicle,,,
24560, 2021-10 ,MERCEDES BENZ,,Petrol,Sports Utility Vehicle,200,,
24561, 2021-10 ,MERCEDES BENZ,,Diesel,Sports Utility Vehicle,3,,
24562, 2021-10 ,MERCEDES BENZ,,Others,Sports Utility Vehicle,25,,
24563, 2021-10 ,MINI,,Petrol,Sports Utility Vehicle,,,
24564, 2021-10 ,MINI,,Others,Sports Utility Vehicle,,,
24565, 2021-10 ,MITSUBISHI,,Petrol,Sports Utility Vehicle,30,,
24566, 2021-10 ,MITSUOKA,,Petrol,Sports Utility Vehicle,,,
24567, 2021-10 ,MORGAN,,Petrol,Sports Utility Vehicle,,,
24568, 2021-10 ,NISSAN,,Petrol,Sports Utility Vehicle,,,
24569, 2021-10 ,NISSAN,,Others,Sports Utility Vehicle,61,,
24570, 2021-10 ,OPEL,,Petrol,Sports Utility Vehicle,31,,
24571, 2021-10 ,PERODUA,,Petrol,Sports Utility Vehicle,,,
24572, 2021-10 ,PEUGEOT,,Petrol,Sports Utility Vehicle,15,,
24573, 2021-10 ,PORSCHE,,Petrol,Sports Utility Vehicle,9,,
24574, 2021-10 ,PORSCHE,,Others,Sports Utility Vehicle,,,
24575, 2021-10 ,RENAULT,,Petrol,Sports Utility Vehicle,2,,
24576, 2021-10 ,RENAULT,,Diesel,Sports Utility Vehicle,,,
24577, 2021-10 ,RENAULT,,Others,Sports Utility Vehicle,2,,
24578, 2021-10 ,ROLLS ROYCE,,Petrol,Sports Utility Vehicle,2,,
24579, 2021-10 ,SEAT,,Petrol,Sports Utility Vehicle,7,,
24580, 2021-10 ,SEAT,,Others,Sports Utility Vehicle,,,
24581, 2021-10 ,SKODA,,Petrol,Sports Utility Vehicle,5,,
24582, 2021-10 ,SKODA,,Others,Sports Utility Vehicle,,,
24583, 2021-10 ,SSANGYONG,,Petrol,Sports Utility Vehicle,,,
24584, 2021-10 ,SSANGYONG,,Diesel,Sports Utility Vehicle,9,,
24585, 2021-10 ,SUBARU,,Petrol,Sports Utility Vehicle,16,,
24586, 2021-10 ,SUBARU,,Others,Sports Utility Vehicle,,,
24587, 2021-10 ,SUZUKI,,Petrol,Sports Utility Vehicle,5,,
24588, 2021-10 ,SUZUKI,,Others,Sports Utility Vehicle,,,
24589, 2021-10 ,TESLA,,Others,Sports Utility Vehicle,,,
24590, 2021-10 ,TOYOTA,,Petrol,Sports Utility Vehicle,92,,
24591, 2021-10 ,TOYOTA,,Diesel,Sports Utility Vehicle,2,,
24592, 2021-10 ,TOYOTA,,Others,Sports Utility Vehicle,92,,
24593, 2021-10 ,VOLKSWAGEN,,Petrol,Sports Utility Vehicle,23,,
24594, 2021-10 ,VOLKSWAGEN,,Others,Sports Utility Vehicle,1,,
24595, 2021-10 ,VOLVO,,Petrol,Sports Utility Vehicle,7,,
24596, 2021-10 ,VOLVO,,Others,Sports Utility Vehicle,24,,
24597, 2021-10 ,ALFA ROMEO,,Petrol,Coupe/ Convertible,1,,
24598, 2021-10 ,ALPINE,,Petrol,Coupe/ Convertible,1,,
24599, 2021-10 ,ASTON MARTIN,,Petrol,Coupe/ Convertible,1,,
24600, 2021-10 ,AUDI,,Petrol,Coupe/ Convertible,,,
24601, 2021-10 ,AUDI,,Others,Coupe/ Convertible,,,
24602, 2021-10 ,AUSTIN,,Petrol,Coupe/ Convertible,,,
24603, 2021-10 ,B.M.W.,,Petrol,Coupe/ Convertible,15,,
24604, 2021-10 ,B.M.W.,,Diesel,Coupe/ Convertible,,,
24605, 2021-10 ,B.M.W.,,Others,Coupe/ Convertible,,,
24606, 2021-10 ,BENTLEY,,Petrol,Coupe/ Convertible,2,,
24607, 2021-10 ,BYD,,Others,Coupe/ Convertible,,,
24608, 2021-10 ,CITROEN,,Petrol,Coupe/ Convertible,,,
24609, 2021-10 ,DATSUN,,Petrol,Coupe/ Convertible,,,
24610, 2021-10 ,FERRARI,,Petrol,Coupe/ Convertible,3,,
24611, 2021-10 ,FERRARI,,Others,Coupe/ Convertible,1,,
24612, 2021-10 ,FIAT,,Petrol,Coupe/ Convertible,,,
24613, 2021-10 ,FORD,,Petrol,Coupe/ Convertible,1,,
24614, 2021-10 ,HONDA,,Petrol,Coupe/ Convertible,,,
24615, 2021-10 ,HONDA,,Others,Coupe/ Convertible,,,
24616, 2021-10 ,HYUNDAI,,Petrol,Coupe/ Convertible,,,
24617, 2021-10 ,HYUNDAI,,Others,Coupe/ Convertible,,,
24618, 2021-10 ,JAGUAR,,Petrol,Coupe/ Convertible,1,,
24619, 2021-10 ,JAGUAR,,Others,Coupe/ Convertible,,,
24620, 2021-10 ,JEEP,,Petrol,Coupe/ Convertible,,,
24621, 2021-10 ,JEEP,,Others,Coupe/ Convertible,,,
24622, 2021-10 ,KIA,,Petrol,Coupe/ Convertible,,,
24623, 2021-10 ,KIA,,Diesel,Coupe/ Convertible,,,
24624, 2021-10 ,KIA,,Others,Coupe/ Convertible,,,
24625, 2021-10 ,LAMBORGHINI,,Petrol,Coupe/ Convertible,1,,
24626, 2021-10 ,LAND ROVER,,Petrol,Coupe/ Convertible,,,
24627, 2021-10 ,LAND ROVER,,Diesel,Coupe/ Convertible,,,
24628, 2021-10 ,LAND ROVER,,Others,Coupe/ Convertible,,,
24629, 2021-10 ,LOTUS,,Petrol,Coupe/ Convertible,,,
24630, 2021-10 ,M.G.,,Petrol,Coupe/ Convertible,,,
24631, 2021-10 ,M.G.,,Others,Coupe/ Convertible,,,
24632, 2021-10 ,MASERATI,,Petrol,Coupe/ Convertible,,,
24633, 2021-10 ,MASERATI,,Others,Coupe/ Convertible,,,
24634, 2021-10 ,MAXUS,,Petrol,Coupe/ Convertible,,,
24635, 2021-10 ,MAZDA,,Petrol,Coupe/ Convertible,,,
24636, 2021-10 ,MAZDA,,Diesel,Coupe/ Convertible,,,
24637, 2021-10 ,MAZDA,,Others,Coupe/ Convertible,,,
24638, 2021-10 ,MCLAREN,,Petrol,Coupe/ Convertible,4,,
24639, 2021-10 ,MERCEDES BENZ,,Petrol,Coupe/ Convertible,40,,
24640, 2021-10 ,MERCEDES BENZ,,Diesel,Coupe/ Convertible,,,
24641, 2021-10 ,MERCEDES BENZ,,Others,Coupe/ Convertible,11,,
24642, 2021-10 ,MINI,,Petrol,Coupe/ Convertible,1,,
24643, 2021-10 ,MINI,,Others,Coupe/ Convertible,,,
24644, 2021-10 ,MITSUBISHI,,Petrol,Coupe/ Convertible,,,
24645, 2021-10 ,MITSUOKA,,Petrol,Coupe/ Convertible,,,
24646, 2021-10 ,MORGAN,,Petrol,Coupe/ Convertible,,,
24647, 2021-10 ,NISSAN,,Petrol,Coupe/ Convertible,1,,
24648, 2021-10 ,NISSAN,,Others,Coupe/ Convertible,,,
24649, 2021-10 ,OPEL,,Petrol,Coupe/ Convertible,,,
24650, 2021-10 ,PERODUA,,Petrol,Coupe/ Convertible,,,
24651, 2021-10 ,PEUGEOT,,Petrol,Coupe/ Convertible,,,
24652, 2021-10 ,PORSCHE,,Petrol,Coupe/ Convertible,12,,
24653, 2021-10 ,PORSCHE,,Others,Coupe/ Convertible,3,,
24654, 2021-10 ,RENAULT,,Petrol,Coupe/ Convertible,,,
24655, 2021-10 ,RENAULT,,Diesel,Coupe/ Convertible,,,
24656, 2021-10 ,RENAULT,,Others,Coupe/ Convertible,,,
24657, 2021-10 ,ROLLS ROYCE,,Petrol,Coupe/ Convertible,3,,
24658, 2021-10 ,SEAT,,Petrol,Coupe/ Convertible,,,
24659, 2021-10 ,SEAT,,Others,Coupe/ Convertible,,,
24660, 2021-10 ,SKODA,,Petrol,Coupe/ Convertible,,,
24661, 2021-10 ,SKODA,,Others,Coupe/ Convertible,,,
24662, 2021-10 ,SSANGYONG,,Petrol,Coupe/ Convertible,,,
24663, 2021-10 ,SSANGYONG,,Diesel,Coupe/ Convertible,,,
24664, 2021-10 ,SUBARU,,Petrol,Coupe/ Convertible,,,
24665, 2021-10 ,SUBARU,,Others,Coupe/ Convertible,,,
24666, 2021-10 ,SUZUKI,,Petrol,Coupe/ Convertible,,,
24667, 2021-10 ,SUZUKI,,Others,Coupe/ Convertible,,,
24668, 2021-10 ,TESLA,,Others,Coupe/ Convertible,,,
24669, 2021-10 ,TOYOTA,,Petrol,Coupe/ Convertible,3,,
24670, 2021-10 ,TOYOTA,,Diesel,Coupe/ Convertible,,,
24671, 2021-10 ,TOYOTA,,Others,Coupe/ Convertible,,,
24672, 2021-10 ,VOLKSWAGEN,,Petrol,Coupe/ Convertible,,,
24673, 2021-10 ,VOLKSWAGEN,,Others,Coupe/ Convertible,,,
24674, 2021-10 ,VOLVO,,Petrol,Coupe/ Convertible,,,
24675, 2021-10 ,VOLVO,,Others,Coupe/ Convertible,,,
24676, 2021-11 ,ALFA ROMEO,,Petrol,Hatchback,,,
24677, 2021-11 ,ALPINE,,Petrol,Hatchback,,,
24678, 2021-11 ,ASTON MARTIN,,Petrol,Hatchback,,,
24679, 2021-11 ,AUDI,,Petrol,Hatchback,4,,
24680, 2021-11 ,AUDI,,Others,Hatchback,12,,
